; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866.fasta -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866.fasta
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
hg38_chr7_73308693_73309049_+	cluster_1_node_1_2motifs	R	189	201	13.3
hg38_chr7_73557028_73557389_+	cluster_1_node_1_2motifs	R	195	207	6.5
hg38_chr7_73738715_73739035_+	cluster_1_node_1_2motifs	D	137	149	5.9
hg38_chr7_74254235_74254712_+	cluster_1_node_1_2motifs	R	235	247	9.3
hg38_chr7_74606440_74606765_+	cluster_1_node_1_2motifs	R	206	218	11.7
hg38_chr7_75486159_75486606_+	cluster_1_node_1_2motifs	R	203	215	10.1
hg38_chr7_75528011_75528419_+	cluster_1_node_1_2motifs	R	173	185	10.1
hg38_chr7_7566645_7567065_+	cluster_1_node_1_2motifs	R	390	402	9.4
hg38_chr7_75738907_75739355_+	cluster_1_node_1_2motifs	D	196	208	3.5
hg38_chr7_75878748_75879096_+	cluster_1_node_1_2motifs	R	100	112	11.8
hg38_chr7_76047820_76048274_+	cluster_1_node_1_2motifs	R	173	185	11.8
hg38_chr7_76318023_76318386_+	cluster_1_node_1_2motifs	D	221	233	7.8
hg38_chr7_7640416_7640902_+	cluster_1_node_1_2motifs	R	345	357	11.9
hg38_chr7_76549048_76549423_+	cluster_1_node_1_2motifs	D	198	210	10.1
hg38_chr7_77798137_77798855_+	cluster_1_node_1_2motifs	D	312	324	7.8
hg38_chr7_78019752_78020087_+	cluster_1_node_1_2motifs	D	167	179	8.9
hg38_chr7_87152151_87152642_+	cluster_1_node_1_2motifs	R	173	185	13.0
hg38_chr7_90403205_90403565_+	cluster_1_node_1_2motifs	D	261	273	8.6
hg38_chr7_91880563_91880937_+	cluster_1_node_1_2motifs	R	163	175	9.3
hg38_chr7_92245646_92246169_+	cluster_1_node_1_2motifs	D	272	284	8.2
hg38_chr7_92447167_92447649_+	cluster_1_node_1_2motifs	D	226	238	12.2
hg38_chr7_92448445_92448754_+	cluster_1_node_1_2motifs	D	121	133	9.5
hg38_chr7_92528624_92528904_+	cluster_1_node_1_2motifs	R	56	68	4.3
hg38_chr7_97117360_97117891_+	cluster_1_node_1_2motifs	D	271	283	6.6
hg38_chr7_97972096_97972687_+	cluster_1_node_1_2motifs	D	228	240	10.3
hg38_chr7_98251982_98252533_+	cluster_1_node_1_2motifs	D	357	369	11.2
hg38_chr7_99325772_99326101_+	cluster_1_node_1_2motifs	D	98	110	10.7
hg38_chr7_99408369_99409145_+	cluster_1_node_1_2motifs	R	450	462	13.2
hg38_chr7_99499641_99500571_+	cluster_1_node_1_2motifs	D	211	223	10.1
hg38_chr7_99505001_99505397_+	cluster_1_node_1_2motifs	D	260	272	9.7
hg38_chr7_99551883_99552504_+	cluster_1_node_1_2motifs	R	237	249	11.1
hg38_chr7_99558355_99559059_+	cluster_1_node_1_2motifs	R	310	322	11.3
hg38_chr7_99616723_99617213_+	cluster_1_node_1_2motifs	D	227	239	10.5
hg38_chr7_99919317_99919849_+	cluster_1_node_1_2motifs	R	281	293	7.5
hg38_chr9_100098911_100099313_+	cluster_1_node_1_2motifs	D	122	134	12.1
hg38_chr9_100352743_100353258_+	cluster_1_node_1_2motifs	R	308	320	7.6
hg38_chr9_101533541_101534069_+	cluster_1_node_1_2motifs	D	214	226	11.2
hg38_chr9_105244216_105244493_+	cluster_1_node_1_2motifs	R	195	207	6.7
hg38_chr9_108934299_108934601_+	cluster_1_node_1_2motifs	R	106	118	7.5
hg38_chr9_111630913_111631428_+	cluster_1_node_1_2motifs	R	297	309	7.8
hg38_chr9_112717925_112718314_+	cluster_1_node_1_2motifs	D	177	189	7.4
hg38_chr9_112750379_112750747_+	cluster_1_node_1_2motifs	D	213	225	9.2
hg38_chr9_113056657_113056954_+	cluster_1_node_1_2motifs	R	138	150	11.0
hg38_chr9_113275111_113275853_+	cluster_1_node_1_2motifs	D	528	540	9.6
hg38_chr9_113340198_113340533_+	cluster_1_node_1_2motifs	D	181	193	6.7
hg38_chr9_120793101_120793702_+	cluster_1_node_1_2motifs	D	365	377	12.2
hg38_chr9_120928999_120929324_+	cluster_1_node_1_2motifs	D	156	168	8.3
hg38_chr9_121201786_121202148_+	cluster_1_node_1_2motifs	R	176	188	7.6
hg38_chr9_122913088_122913642_+	cluster_1_node_1_2motifs	D	321	333	7.4
hg38_chr9_122931292_122931845_+	cluster_1_node_1_2motifs	R	258	270	9.0
hg38_chr9_124415237_124415703_+	cluster_1_node_1_2motifs	D	241	253	10.8
hg38_chr9_124861823_124862209_+	cluster_1_node_1_2motifs	R	132	144	5.6
hg38_chr9_124868865_124869378_+	cluster_1_node_1_2motifs	R	262	274	11.5
hg38_chr9_124940876_124941347_+	cluster_1_node_1_2motifs	R	225	237	12.0
hg38_chr9_125189654_125189997_+	cluster_1_node_1_2motifs	D	156	168	9.4
hg38_chr9_125200267_125200718_+	cluster_1_node_1_2motifs	D	220	232	7.5
hg38_chr9_125241347_125241811_+	cluster_1_node_1_2motifs	D	290	302	7.7
hg38_chr9_125261441_125261908_+	cluster_1_node_1_2motifs	R	282	294	9.1
hg38_chr9_125707011_125707461_+	cluster_1_node_1_2motifs	R	219	231	8.6
hg38_chr9_126804728_126805196_+	cluster_1_node_1_2motifs	R	246	258	6.1
hg38_chr9_126860425_126860776_+	cluster_1_node_1_2motifs	R	157	169	9.4
hg38_chr9_127424192_127424533_+	cluster_1_node_1_2motifs	R	176	188	13.5
hg38_chr9_127715628_127715922_+	cluster_1_node_1_2motifs	R	145	157	8.6
hg38_chr9_127785812_127786300_+	cluster_1_node_1_2motifs	R	210	222	12.1
hg38_chr9_127802967_127803364_+	cluster_1_node_1_2motifs	R	260	272	7.0
hg38_chr9_127937642_127938112_+	cluster_1_node_1_2motifs	D	210	222	9.1
hg38_chr9_128067144_128067600_+	cluster_1_node_1_2motifs	D	221	233	7.3
hg38_chr9_128067990_128068356_+	cluster_1_node_1_2motifs	D	195	207	7.7
hg38_chr9_128127880_128128288_+	cluster_1_node_1_2motifs	D	243	255	10.7
hg38_chr9_128160018_128160450_+	cluster_1_node_1_2motifs	D	275	287	7.3
hg38_chr9_128218715_128219011_+	cluster_1_node_1_2motifs	D	164	176	11.5
hg38_chr9_128275973_128276331_+	cluster_1_node_1_2motifs	R	155	167	7.3
hg38_chr9_128322208_128322667_+	cluster_1_node_1_2motifs	R	298	310	7.2
hg38_chr9_128371095_128371619_+	cluster_1_node_1_2motifs	R	243	255	8.9
hg38_chr9_128455755_128456536_+	cluster_1_node_1_2motifs	R	231	243	11.2
hg38_chr9_128504551_128504868_+	cluster_1_node_1_2motifs	R	108	120	8.3
hg38_chr9_128723976_128724339_+	cluster_1_node_1_2motifs	R	139	151	6.5
hg38_chr9_128771765_128772233_+	cluster_1_node_1_2motifs	D	170	182	12.7
hg38_chr9_128787059_128787542_+	cluster_1_node_1_2motifs	R	280	292	7.9
hg38_chr9_128829356_128829958_+	cluster_1_node_1_2motifs	D	467	479	9.4
hg38_chr9_128881634_128882691_+	cluster_1_node_1_2motifs	D	475	487	12.7
hg38_chr9_129619915_129620222_+	cluster_1_node_1_2motifs	R	107	119	9.8
hg38_chr9_129625948_129626327_+	cluster_1_node_1_2motifs	R	188	200	12.7
hg38_chr9_129641921_129642430_+	cluster_1_node_1_2motifs	R	238	250	12.4
hg38_chr9_129737787_129738152_+	cluster_1_node_1_2motifs	D	200	212	11.8
hg38_chr9_129802905_129803353_+	cluster_1_node_1_2motifs	R	220	232	11.2
hg38_chr9_129823946_129824471_+	cluster_1_node_1_2motifs	D	203	215	9.5
hg38_chr9_129835093_129835503_+	cluster_1_node_1_2motifs	D	180	192	7.1
hg38_chr9_129884341_129884727_+	cluster_1_node_1_2motifs	R	161	173	9.3
hg38_chr9_130053654_130054102_+	cluster_1_node_1_2motifs	D	204	216	8.7
hg38_chr9_130578910_130579821_+	cluster_1_node_1_2motifs	R	142	154	10.9
hg38_chr9_131125393_131125850_+	cluster_1_node_1_2motifs	R	183	195	7.8
hg38_chr9_131373367_131373860_+	cluster_1_node_1_2motifs	R	231	243	6.4
hg38_chr9_131393624_131394009_+	cluster_1_node_1_2motifs	D	330	342	5.9
hg38_chr9_131531104_131531510_+	cluster_1_node_1_2motifs	D	166	178	10.9
hg38_chr9_132078396_132078793_+	cluster_1_node_1_2motifs	R	134	146	7.1
hg38_chr9_132354785_132355501_+	cluster_1_node_1_2motifs	R	194	206	11.0
hg38_chr9_132406583_132407152_+	cluster_1_node_1_2motifs	R	238	250	11.1
hg38_chr9_132575059_132575347_+	cluster_1_node_1_2motifs	R	115	127	6.5
hg38_chr9_132944581_132944954_+	cluster_1_node_1_2motifs	R	158	170	5.3
hg38_chr9_133030226_133031125_+	cluster_1_node_1_2motifs	R	270	282	8.4
hg38_chr9_133335956_133336506_+	cluster_1_node_1_2motifs	R	326	338	10.4
hg38_chr9_133356297_133356752_+	cluster_1_node_1_2motifs	D	173	185	9.4
hg38_chr9_133375941_133376307_+	cluster_1_node_1_2motifs	R	112	124	10.5
hg38_chr9_133417768_133418477_+	cluster_1_node_1_2motifs	R	267	279	8.2
hg38_chr9_133992770_133993136_+	cluster_1_node_1_2motifs	D	147	159	9.9
hg38_chr9_134025731_134026101_+	cluster_1_node_1_2motifs	D	161	173	9.6
hg38_chr9_134164584_134165180_+	cluster_1_node_1_2motifs	R	226	238	8.6
hg38_chr9_135961202_135961771_+	cluster_1_node_1_2motifs	R	184	196	11.8
hg38_chr9_136118266_136118627_+	cluster_1_node_1_2motifs	D	143	155	11.5
hg38_chr9_136363185_136364061_+	cluster_1_node_1_2motifs	R	597	609	8.6
hg38_chr9_136399849_136400490_+	cluster_1_node_1_2motifs	R	365	377	10.6
hg38_chr9_136410448_136410840_+	cluster_1_node_1_2motifs	R	185	197	12.0
hg38_chr9_136482907_136483188_+	cluster_1_node_1_2motifs	D	125	137	7.9
hg38_chr9_136483650_136484107_+	cluster_1_node_1_2motifs	R	256	268	8.5
hg38_chr9_136667348_136667645_+	cluster_1_node_1_2motifs	D	180	192	5.4
hg38_chr9_136686937_136687266_+	cluster_1_node_1_2motifs	R	187	199	9.4
hg38_chr9_136866205_136866515_+	cluster_1_node_1_2motifs	D	182	194	9.5
hg38_chr9_136886379_136886794_+	cluster_1_node_1_2motifs	D	134	146	6.2
hg38_chr9_137070570_137070910_+	cluster_1_node_1_2motifs	R	157	169	3.2
hg38_chr9_137200628_137201257_+	cluster_1_node_1_2motifs	D	403	415	10.4
hg38_chr9_137205414_137205927_+	cluster_1_node_1_2motifs	D	253	265	13.7
hg38_chr9_137217275_137217544_+	cluster_1_node_1_2motifs	D	105	117	4.2
hg38_chr9_137223383_137223916_+	cluster_1_node_1_2motifs	D	297	309	10.6
hg38_chr9_137240635_137241174_+	cluster_1_node_1_2motifs	R	259	271	7.8
hg38_chr9_137255071_137255687_+	cluster_1_node_1_2motifs	R	244	256	9.8
hg38_chr9_137422508_137423519_+	cluster_1_node_1_2motifs	R	747	759	8.2
hg38_chr9_137578690_137579213_+	cluster_1_node_1_2motifs	D	255	267	7.1
hg38_chr9_137618568_137619021_+	cluster_1_node_1_2motifs	D	244	256	4.8
hg38_chr9_14322369_14322666_+	cluster_1_node_1_2motifs	D	261	273	7.7
hg38_chr9_19049149_19049583_+	cluster_1_node_1_2motifs	R	227	239	11.2
hg38_chr9_19102657_19103163_+	cluster_1_node_1_2motifs	D	291	303	9.6
hg38_chr9_19380041_19380558_+	cluster_1_node_1_2motifs	R	267	279	10.8
hg38_chr9_19408777_19409122_+	cluster_1_node_1_2motifs	D	177	189	8.0
hg38_chr9_21802203_21802750_+	cluster_1_node_1_2motifs	D	443	455	5.5
hg38_chr9_21974859_21975332_+	cluster_1_node_1_2motifs	R	259	271	7.1
hg38_chr9_26892640_26893049_+	cluster_1_node_1_2motifs	D	180	192	13.0
hg38_chr9_26947024_26947681_+	cluster_1_node_1_2motifs	R	141	153	9.4
hg38_chr9_2843841_2844506_+	cluster_1_node_1_2motifs	D	252	264	8.2
hg38_chr9_32552227_32552706_+	cluster_1_node_1_2motifs	R	51	63	7.0
hg38_chr9_33024991_33025398_+	cluster_1_node_1_2motifs	D	219	231	10.6
hg38_chr9_33076509_33076852_+	cluster_1_node_1_2motifs	D	186	198	12.0
hg38_chr9_33264680_33265190_+	cluster_1_node_1_2motifs	R	320	332	9.5
hg38_chr9_33290236_33290683_+	cluster_1_node_1_2motifs	R	261	273	10.0
hg38_chr9_33473765_33474220_+	cluster_1_node_1_2motifs	D	372	384	7.5
hg38_chr9_34328565_34328887_+	cluster_1_node_1_2motifs	R	197	209	8.3
hg38_chr9_34620338_34620844_+	cluster_1_node_1_2motifs	R	227	239	10.8
hg38_chr9_34651911_34652217_+	cluster_1_node_1_2motifs	R	116	128	9.5
hg38_chr9_35096180_35096771_+	cluster_1_node_1_2motifs	R	393	405	11.8
hg38_chr9_35102911_35103415_+	cluster_1_node_1_2motifs	D	285	297	7.9
hg38_chr9_3525880_3526695_+	cluster_1_node_1_2motifs	D	553	565	10.0
hg38_chr9_35604023_35604412_+	cluster_1_node_1_2motifs	R	161	173	9.1
hg38_chr9_35732041_35732633_+	cluster_1_node_1_2motifs	D	135	147	9.4
hg38_chr9_35748969_35749472_+	cluster_1_node_1_2motifs	D	269	281	9.6
hg38_chr9_35757518_35757789_+	cluster_1_node_1_2motifs	R	80	92	7.4
hg38_chr9_35812027_35812537_+	cluster_1_node_1_2motifs	R	17	29	6.5
hg38_chr9_36190596_36191041_+	cluster_1_node_1_2motifs	D	129	141	9.6
hg38_chr9_36572624_36573099_+	cluster_1_node_1_2motifs	D	222	234	9.5
hg38_chr9_37079792_37080159_+	cluster_1_node_1_2motifs	R	112	124	11.4
hg38_chr9_37120309_37120709_+	cluster_1_node_1_2motifs	R	191	203	11.4
hg38_chr9_37465259_37465675_+	cluster_1_node_1_2motifs	R	181	193	12.0
hg38_chr9_37485734_37486026_+	cluster_1_node_1_2motifs	D	212	224	6.5
hg38_chr9_37592436_37592830_+	cluster_1_node_1_2motifs	D	177	189	10.9
hg38_chr9_37784817_37785384_+	cluster_1_node_1_2motifs	D	475	487	8.4
hg38_chr9_37800499_37801046_+	cluster_1_node_1_2motifs	R	287	299	11.4
hg38_chr9_40991890_40992318_+	cluster_1_node_1_2motifs	R	350	362	10.0
hg38_chr9_4662129_4662479_+	cluster_1_node_1_2motifs	R	174	186	7.4
hg38_chr9_4679212_4679814_+	cluster_1_node_1_2motifs	R	328	340	13.7
hg38_chr9_5437783_5438163_+	cluster_1_node_1_2motifs	D	180	192	10.8
hg38_chr9_62802576_62802902_+	cluster_1_node_1_2motifs	D	134	146	6.1
hg38_chr9_6757574_6757875_+	cluster_1_node_1_2motifs	D	145	157	8.8
hg38_chr9_69759857_69760283_+	cluster_1_node_1_2motifs	D	220	232	10.5
hg38_chr9_70258811_70259234_+	cluster_1_node_1_2motifs	R	234	246	7.7
hg38_chr9_71911364_71911809_+	cluster_1_node_1_2motifs	D	261	273	5.5
hg38_chr9_74886895_74887316_+	cluster_1_node_1_2motifs	D	215	227	7.2
hg38_chr9_74952734_74953196_+	cluster_1_node_1_2motifs	R	244	256	12.2
hg38_chr9_83622733_83623167_+	cluster_1_node_1_2motifs	D	193	205	11.5
hg38_chr9_83956541_83956970_+	cluster_1_node_1_2motifs	D	193	205	10.2
hg38_chr9_85940659_85941153_+	cluster_1_node_1_2motifs	D	334	346	9.2
hg38_chr9_86354073_86354732_+	cluster_1_node_1_2motifs	D	375	387	12.2
hg38_chr9_89310646_89311051_+	cluster_1_node_1_2motifs	D	163	175	8.8
hg38_chr9_89318211_89318795_+	cluster_1_node_1_2motifs	D	214	226	8.8
hg38_chr9_92325151_92325561_+	cluster_1_node_1_2motifs	D	191	203	6.0
hg38_chr9_92669961_92670592_+	cluster_1_node_1_2motifs	R	186	198	8.6
hg38_chr9_92765044_92765415_+	cluster_1_node_1_2motifs	R	98	110	6.5
hg38_chr9_93453408_93453799_+	cluster_1_node_1_2motifs	R	320	332	8.4
hg38_chr9_94166396_94167354_+	cluster_1_node_1_2motifs	D	445	457	12.0
hg38_chr9_95426685_95427154_+	cluster_1_node_1_2motifs	D	247	259	8.3
hg38_chr9_95875555_95876263_+	cluster_1_node_1_2motifs	R	377	389	12.7
hg38_chr9_97633174_97633839_+	cluster_1_node_1_2motifs	D	560	572	8.8
hg38_chr9_98255608_98256112_+	cluster_1_node_1_2motifs	D	201	213	6.8
hg38_chr1_100132894_100133369_+	cluster_1_node_3_2motifs	R	251	266	9.3
hg38_chr1_100266095_100266433_+	cluster_1_node_3_2motifs	R	77	92	6.7
hg38_chr1_100894619_100895289_+	cluster_1_node_3_2motifs	D	249	264	9.0
hg38_chr1_100895701_100896286_+	cluster_1_node_3_2motifs	R	384	399	10.5
hg38_chr1_1019551_1019895_+	cluster_1_node_3_2motifs	D	216	231	11.9
hg38_chr1_10472463_10472824_+	cluster_1_node_3_2motifs	D	66	81	7.5
hg38_chr1_107056486_107056758_+	cluster_1_node_3_2motifs	R	119	134	6.5
hg38_chr1_108692020_108692670_+	cluster_1_node_3_2motifs	R	309	324	7.2
hg38_chr1_108746450_108746748_+	cluster_1_node_3_2motifs	R	108	123	7.1
hg38_chr1_109075778_109076363_+	cluster_1_node_3_2motifs	D	237	252	11.9
hg38_chr1_109099987_109100298_+	cluster_1_node_3_2motifs	D	194	209	7.4
hg38_chr1_109213637_109214047_+	cluster_1_node_3_2motifs	D	204	219	9.7
hg38_chr1_109283034_109283488_+	cluster_1_node_3_2motifs	R	218	233	10.6
hg38_chr1_109426368_109426865_+	cluster_1_node_3_2motifs	D	221	236	7.7
hg38_chr1_109532245_109532703_+	cluster_1_node_3_2motifs	R	257	272	10.2
hg38_chr1_109548260_109548831_+	cluster_1_node_3_2motifs	R	299	314	12.2
hg38_chr1_109620830_109621234_+	cluster_1_node_3_2motifs	D	203	218	9.6
hg38_chr1_110339010_110339584_+	cluster_1_node_3_2motifs	D	449	464	4.3
hg38_chr1_110407432_110407788_+	cluster_1_node_3_2motifs	D	228	243	5.4
hg38_chr1_11059988_11060430_+	cluster_1_node_3_2motifs	R	279	294	9.1
hg38_chr1_110963515_110964460_+	cluster_1_node_3_2motifs	D	632	647	9.6
hg38_chr1_111139661_111139965_+	cluster_1_node_3_2motifs	D	275	290	7.3
hg38_chr1_111755350_111755829_+	cluster_1_node_3_2motifs	D	452	467	6.5
hg38_chr1_112395857_112396264_+	cluster_1_node_3_2motifs	R	154	169	12.0
hg38_chr1_112619513_112619970_+	cluster_1_node_3_2motifs	D	185	200	7.5
hg38_chr1_11262413_11263032_+	cluster_1_node_3_2motifs	D	80	95	7.9
hg38_chr1_113759333_113759665_+	cluster_1_node_3_2motifs	R	94	109	8.6
hg38_chr1_113812227_113812652_+	cluster_1_node_3_2motifs	R	184	199	9.5
hg38_chr1_113904883_113905365_+	cluster_1_node_3_2motifs	R	228	243	7.1
hg38_chr1_113929285_113929667_+	cluster_1_node_3_2motifs	D	233	248	11.3
hg38_chr1_114581617_114582055_+	cluster_1_node_3_2motifs	R	156	171	9.0
hg38_chr1_114716498_114716999_+	cluster_1_node_3_2motifs	D	259	274	14.4
hg38_chr1_114780493_114780940_+	cluster_1_node_3_2motifs	D	199	214	9.1
hg38_chr1_11681244_11681647_+	cluster_1_node_3_2motifs	R	181	196	10.2
hg38_chr1_117059285_117059555_+	cluster_1_node_3_2motifs	R	180	195	3.1
hg38_chr1_117367261_117367648_+	cluster_1_node_3_2motifs	R	164	179	7.8
hg38_chr1_117929401_117929970_+	cluster_1_node_3_2motifs	R	320	335	8.6
hg38_chr1_11805438_11806260_+	cluster_1_node_3_2motifs	R	76	91	7.3
hg38_chr1_119648061_119648561_+	cluster_1_node_3_2motifs	D	290	305	7.3
hg38_chr1_120176204_120176870_+	cluster_1_node_3_2motifs	D	230	245	11.1
hg38_chr1_121518987_121519256_+	cluster_1_node_3_2motifs	D	107	122	6.8
hg38_chr1_1231581_1232191_+	cluster_1_node_3_2motifs	R	470	485	9.4
hg38_chr1_1307973_1308360_+	cluster_1_node_3_2motifs	R	146	161	11.8
hg38_chr1_1324475_1324992_+	cluster_1_node_3_2motifs	R	402	417	9.0
hg38_chr1_1374921_1375847_+	cluster_1_node_3_2motifs	D	273	288	12.4
hg38_chr1_1399307_1399737_+	cluster_1_node_3_2motifs	D	55	70	5.5
hg38_chr1_1407053_1407602_+	cluster_1_node_3_2motifs	R	358	373	9.1
hg38_chr1_143720816_143721195_+	cluster_1_node_3_2motifs	R	157	172	11.3
hg38_chr1_144546613_144547001_+	cluster_1_node_3_2motifs	R	256	271	10.9
hg38_chr1_144551722_144552441_+	cluster_1_node_3_2motifs	D	229	244	9.5
hg38_chr1_145280624_145281443_+	cluster_1_node_3_2motifs	D	139	154	11.7
hg38_chr1_145927459_145927795_+	cluster_1_node_3_2motifs	R	136	151	8.1
hg38_chr1_145979309_145979779_+	cluster_1_node_3_2motifs	R	218	233	6.2
hg38_chr1_146037342_146037645_+	cluster_1_node_3_2motifs	D	247	262	4.6
hg38_chr1_146386985_146387362_+	cluster_1_node_3_2motifs	D	118	133	10.9
hg38_chr1_1471564_1471905_+	cluster_1_node_3_2motifs	R	292	307	7.7
hg38_chr1_148152046_148152534_+	cluster_1_node_3_2motifs	D	266	281	8.3
hg38_chr1_148388761_148389160_+	cluster_1_node_3_2motifs	R	193	208	9.8
hg38_chr1_148402291_148402636_+	cluster_1_node_3_2motifs	D	94	109	10.2
hg38_chr1_148522084_148522418_+	cluster_1_node_3_2motifs	D	161	176	11.7
hg38_chr1_149636336_149636607_+	cluster_1_node_3_2motifs	D	85	100	10.2
hg38_chr1_149927513_149928060_+	cluster_1_node_3_2motifs	D	306	321	10.4
hg38_chr1_150010551_150010955_+	cluster_1_node_3_2motifs	R	20	35	5.3
hg38_chr1_150067423_150067988_+	cluster_1_node_3_2motifs	R	396	411	7.1
hg38_chr1_150268904_150269302_+	cluster_1_node_3_2motifs	D	86	101	9.2
hg38_chr1_150293539_150294095_+	cluster_1_node_3_2motifs	D	325	340	6.8
hg38_chr1_150321289_150321767_+	cluster_1_node_3_2motifs	R	202	217	7.8
hg38_chr1_150487092_150487639_+	cluster_1_node_3_2motifs	D	149	164	4.2
hg38_chr1_150579436_150580048_+	cluster_1_node_3_2motifs	R	157	172	11.0
hg38_chr1_150926168_150926686_+	cluster_1_node_3_2motifs	D	182	197	5.1
hg38_chr1_151008215_151008579_+	cluster_1_node_3_2motifs	D	190	205	7.2
hg38_chr1_151059301_151059792_+	cluster_1_node_3_2motifs	R	323	338	11.1
hg38_chr1_151165745_151166252_+	cluster_1_node_3_2motifs	R	276	291	8.4
hg38_chr1_151189987_151190445_+	cluster_1_node_3_2motifs	R	229	244	10.2
hg38_chr1_151254529_151254839_+	cluster_1_node_3_2motifs	R	137	152	7.4
hg38_chr1_151281261_151282588_+	cluster_1_node_3_2motifs	D	252	267	10.4
hg38_chr1_151399267_151399741_+	cluster_1_node_3_2motifs	D	264	279	10.9
hg38_chr1_151909413_151909987_+	cluster_1_node_3_2motifs	D	298	313	11.6
hg38_chr1_152189146_152189455_+	cluster_1_node_3_2motifs	D	156	171	11.8
hg38_chr1_15247242_15247602_+	cluster_1_node_3_2motifs	R	193	208	10.7
hg38_chr1_153727685_153728237_+	cluster_1_node_3_2motifs	D	316	331	13.3
hg38_chr1_153922932_153923297_+	cluster_1_node_3_2motifs	D	297	312	5.9
hg38_chr1_153958516_153959056_+	cluster_1_node_3_2motifs	D	24	39	6.0
hg38_chr1_153963331_153963820_+	cluster_1_node_3_2motifs	R	307	322	9.2
hg38_chr1_153967241_153967847_+	cluster_1_node_3_2motifs	R	496	511	4.7
hg38_chr1_153990519_153990980_+	cluster_1_node_3_2motifs	D	241	256	6.2
hg38_chr1_154182882_154183485_+	cluster_1_node_3_2motifs	D	309	324	10.3
hg38_chr1_154220516_154220972_+	cluster_1_node_3_2motifs	R	165	180	6.3
hg38_chr1_154272314_154272743_+	cluster_1_node_3_2motifs	D	246	261	6.6
hg38_chr1_154325343_154325708_+	cluster_1_node_3_2motifs	D	179	194	14.3
hg38_chr1_154558579_154559157_+	cluster_1_node_3_2motifs	R	159	174	9.4
hg38_chr1_154961548_154962033_+	cluster_1_node_3_2motifs	R	284	299	6.3
hg38_chr1_154973865_154974523_+	cluster_1_node_3_2motifs	D	509	524	12.4
hg38_chr1_154982906_154983535_+	cluster_1_node_3_2motifs	R	254	269	6.1
hg38_chr1_155003954_155004376_+	cluster_1_node_3_2motifs	R	213	228	11.0
hg38_chr1_155135407_155136032_+	cluster_1_node_3_2motifs	D	316	331	7.0
hg38_chr1_155140318_155140786_+	cluster_1_node_3_2motifs	D	243	258	7.5
hg38_chr1_155209083_155209413_+	cluster_1_node_3_2motifs	D	7	22	4.7
hg38_chr1_15524078_15524359_+	cluster_1_node_3_2motifs	D	158	173	8.1
hg38_chr1_155262110_155262510_+	cluster_1_node_3_2motifs	R	174	189	8.5
hg38_chr1_15526427_15526950_+	cluster_1_node_3_2motifs	D	17	32	4.7
hg38_chr1_155273423_155273817_+	cluster_1_node_3_2motifs	R	201	216	8.8
hg38_chr1_155308470_155308809_+	cluster_1_node_3_2motifs	D	167	182	9.2
hg38_chr1_155323238_155323587_+	cluster_1_node_3_2motifs	D	167	182	4.9
hg38_chr1_155856966_155857450_+	cluster_1_node_3_2motifs	D	65	80	9.1
hg38_chr1_155934152_155934744_+	cluster_1_node_3_2motifs	D	272	287	14.5
hg38_chr1_155978399_155978676_+	cluster_1_node_3_2motifs	R	251	266	5.6
hg38_chr1_156020714_156021267_+	cluster_1_node_3_2motifs	D	72	87	6.2
hg38_chr1_156193758_156194295_+	cluster_1_node_3_2motifs	R	212	227	7.0
hg38_chr1_156572454_156572756_+	cluster_1_node_3_2motifs	D	148	163	7.5
hg38_chr1_156591500_156591851_+	cluster_1_node_3_2motifs	D	253	268	5.2
hg38_chr1_156660149_156660432_+	cluster_1_node_3_2motifs	D	133	148	6.9
hg38_chr1_156661305_156661636_+	cluster_1_node_3_2motifs	R	141	156	5.1
hg38_chr1_156728198_156728966_+	cluster_1_node_3_2motifs	R	392	407	8.9
hg38_chr1_156740904_156741512_+	cluster_1_node_3_2motifs	D	33	48	7.7
hg38_chr1_157138196_157138718_+	cluster_1_node_3_2motifs	R	189	204	10.3
hg38_chr1_1574507_1574891_+	cluster_1_node_3_2motifs	R	136	151	9.8
hg38_chr1_158149644_158149994_+	cluster_1_node_3_2motifs	R	105	120	9.1
hg38_chr1_15975920_15976213_+	cluster_1_node_3_2motifs	D	197	212	9.2
hg38_chr1_160031698_160032308_+	cluster_1_node_3_2motifs	D	284	299	7.6
hg38_chr1_160343064_160343573_+	cluster_1_node_3_2motifs	D	221	236	7.9
